"","Loan_Term","Income","Age","Status_marital","Type_residence","Red_flag","Type_employment","school","default","Time_to_default","delta"
"4446",60,4500,4,2,3,2,2,4,1,29,1
"4447",60,4500,3,2,4,1,2,4,1,20,1
"4448",24,4500,6,3,5,2,2,6,1,7,1
"4449",36,4500,3,2,5,1,2,4,0,32,0
"4450",48,4500,4,3,5,2,2,9,0,44,0
"4451",48,4500,4,3,5,1,2,4,1,14,1
"4452",48,4500,6,3,5,1,1,4,0,44,0
"4453",48,4500,5,3,5,1,1,3,0,44,0
"4454",27,4500,4,2,3,1,2,1,1,23,1
"4455",60,4500,5,3,5,2,2,4,1,4,1
"4456",49,4500,5,2,3,1,1,6,0,45,0
"4457",24,4500,4,3,2,2,2,4,0,20,0
"4458",60,4500,6,3,4,1,2,2,0,56,0
"4459",60,4500,4,3,5,1,2,4,0,56,0
"4460",60,4500,4,2,3,2,2,4,1,0,1
"4461",60,4500,3,2,4,1,2,4,1,0,1
"4462",60,4500,5,3,5,2,2,4,1,0,1
"4463",60,4500.01,5,3,5,2,2,6,0,56,0
"4464",60,4501.04,5,3,5,1,2,4,0,56,0
"4465",24,4501.76,6,3,5,1,2,2,0,20,0
"4466",48,4501.92,4,3,4,1,2,6,1,5,1
"4467",36,4509.76,6,3,5,1,2,4,0,32,0
"4468",48,4509.89,6,2,5,2,2,4,0,44,0
"4469",48,4511.43,6,3,2,1,2,6,0,44,0
"4470",60,4518,6,3,5,2,2,6,0,56,0
"4471",48,4521.66,7,3,5,1,1,6,0,44,0
"4472",48,4523.65,7,3,2,2,2,2,0,44,0
"4473",48,4529.07,5,3,7,2,2,5,1,7,1
"4474",24,4529.87,7,3,5,1,2,5,0,20,0
"4475",36,4530.18,5,3,5,1,2,6,0,32,0
"4476",12,4530.83,7,3,7,1,2,6,0,8,0
"4477",48,4533.3,7,2,5,1,2,7,0,44,0
"4478",60,4534.5,7,3,2,2,2,3,0,56,0
"4479",37,4536.67,4,3,4,1,2,1,0,33,0
"4480",20,4537.73,7,3,5,1,1,2,0,16,0
"4481",60,4541.5,7,4,4,1,2,5,0,56,0
"4482",30,4548.84,6,3,5,1,2,4,0,26,0
"4483",24,4549.79,5,3,5,1,2,4,0,20,0
"4484",60,4550,4,4,2,1,2,2,0,56,0
"4485",48,4554.47,7,3,5,2,2,6,0,44,0
"4486",60,4556.05,4,2,3,1,2,5,0,56,0
"4487",50,4562.08,5,3,3,1,2,4,0,46,0
"4488",60,4562.17,4,3,3,1,2,4,0,56,0
"4489",49,4571.11,6,3,5,1,2,4,0,45,0
"4490",60,4578,6,3,7,1,2,6,0,56,0
"4491",60,4580,6,4,5,1,1,1,1,0,1
"4492",60,4580,6,4,5,1,1,1,1,0,1
"4493",15,4584.5,5,4,5,1,1,6,0,11,0
"4494",25,4586.49,6,3,5,1,2,5,0,21,0
"4495",49,4586.65,4,4,2,2,2,5,0,45,0
"4496",30,4594.17,3,2,3,1,2,6,0,26,0
"4497",60,4596.67,7,4,5,2,2,1,1,11,1
"4498",17,4600,7,4,5,1,2,10,1,13,1
"4499",60,4600,5,3,5,1,2,4,1,28,1
"4500",60,4600,5,3,5,2,2,4,0,56,0
"4501",48,4600,5,3,5,1,2,5,0,44,0
"4502",48,4600,4,2,5,1,2,3,0,44,0
"4503",49,4600,5,3,5,1,2,4,0,45,0
"4504",60,4600,5,3,2,1,1,4,0,56,0
"4505",24,4602.87,7,3,6,1,2,4,0,20,0
"4506",60,4603.83,4,2,3,1,2,6,1,6,1
"4507",60,4603.83,4,2,3,1,2,6,1,0,1
"4508",24,4603.95,7,3,5,1,2,1,0,20,0
"4509",48,4606.8,6,3,5,1,2,4,0,44,0
"4510",49,4618.96,4,3,4,1,2,6,0,45,0
"4511",60,4622.75,6,3,5,2,2,6,0,56,0
"4512",48,4630,3,2,3,1,2,5,0,44,0
"4513",60,4631.07,4,4,2,1,2,6,0,56,0
"4514",36,4633.95,5,3,5,1,1,6,0,32,0
"4515",48,4635,6,4,3,1,1,5,1,8,1
"4516",60,4635.47,7,3,5,3,2,6,1,12,1
"4517",60,4635.47,7,3,5,3,2,6,1,0,1
"4518",36,4636.36,6,3,5,1,2,4,0,32,0
"4519",40,4650,7,3,4,1,1,1,0,36,0
"4520",40,4653.24,6,3,5,1,2,6,0,36,0
"4521",24,4668.57,7,3,5,1,2,2,0,20,0
"4522",25,4670,7,3,3,1,2,4,0,21,0
"4523",48,4670,5,3,5,1,2,4,0,44,0
"4524",36,4672.32,6,3,3,1,2,4,0,32,0
"4525",48,4683.1,6,3,5,1,2,6,0,44,0
"4526",48,4686.16,5,2,3,1,2,6,0,44,0
"4527",48,4687.08,7,3,2,2,1,1,1,13,1
"4528",48,4691.94,7,4,5,2,2,4,0,44,0
"4529",60,4697,5,3,6,1,1,7,0,56,0
"4530",16,4701.93,4,2,3,1,2,6,0,12,0
"4531",60,4703.65,4,3,2,1,2,4,1,18,1
"4532",60,4703.65,4,3,2,1,2,4,1,0,1
"4533",24,4704.95,6,3,5,1,2,2,0,20,0
"4534",60,4714.61,6,4,5,1,2,4,0,56,0
"4535",60,4717.75,5,2,2,2,2,4,1,13,1
"4536",36,4724.74,7,3,5,1,2,6,0,32,0
"4537",12,4735,7,3,5,1,2,1,0,8,0
"4538",60,4747,5,3,5,1,2,4,0,56,0
"4539",24,4747.5,4,3,5,1,2,6,0,20,0
"4540",36,4754.4,6,3,5,1,2,7,0,32,0
"4541",60,4760,7,4,5,1,2,4,1,17,1
"4542",60,4760,6,3,5,1,2,6,0,56,0
"4543",24,4760.82,7,3,5,1,2,1,0,20,0
"4544",18,4762.65,6,3,5,2,2,6,0,14,0
"4545",60,4763,5,3,5,1,1,4,0,56,0
"4546",30,4766.61,7,5,5,1,2,6,0,26,0
"4547",60,4770.06,5,3,5,1,2,6,0,56,0
"4548",60,4772.57,4,2,2,1,2,7,0,56,0
"4549",49,4777.5,5,4,5,2,2,4,0,45,0
"4550",15,4778.74,7,3,5,1,2,2,0,11,0
"4551",36,4779.44,3,2,3,1,2,5,0,32,0
"4552",24,4780.13,6,4,5,2,2,5,1,10,1
"4553",24,4780.13,6,4,5,2,2,5,1,0,1
"4554",30,4781.27,4,3,4,1,2,4,0,26,0
"4555",48,4783.88,6,4,2,1,2,4,0,44,0
"4556",36,4783.92,7,6,5,1,2,1,0,32,0
"4557",60,4787.51,6,2,7,1,2,6,0,56,0
"4558",60,4794.17,6,3,2,1,2,4,0,56,0
"4559",37,4794.28,6,3,5,1,2,2,0,33,0
"4560",36,4800,7,3,5,2,1,5,0,32,0
"4561",60,4800,4,2,5,1,2,6,1,5,1
"4562",60,4800,4,2,4,1,2,4,1,1,1
"4563",60,4800,5,3,5,2,2,4,0,56,0
"4564",32,4800,6,4,7,2,2,4,0,28,0
"4565",60,4800,4,2,3,1,2,4,0,56,0
"4566",24,4800,5,3,5,1,2,6,0,20,0
"4567",48,4800,4,2,2,1,1,6,1,2,1
"4568",60,4800,4,2,4,1,2,4,1,0,1
"4569",60,4803.39,6,3,5,1,1,6,0,56,0
"4570",48,4812,5,2,2,1,2,6,0,44,0
"4571",60,4821.59,4,4,4,1,2,6,0,56,0
"4572",30,4826,5,3,3,1,1,4,1,8,1
"4573",30,4826,5,3,3,1,1,4,1,0,1
"4574",48,4830.85,5,3,7,2,2,4,0,44,0
"4575",60,4840,4,2,5,1,2,4,1,33,1
"4576",60,4840,4,2,5,1,2,4,1,0,1
"4577",48,4846.4,7,2,4,2,2,4,0,44,0
"4578",60,4850,6,6,5,1,2,6,1,0,1
"4579",48,4850.22,5,4,6,1,2,6,0,44,0
"4580",16,4858.12,4,3,2,1,2,4,0,12,0
"4581",37,4858.65,7,6,2,1,2,6,0,33,0
"4582",24,4860.83,5,4,7,1,2,4,0,20,0
"4583",36,4862.86,4,2,5,1,2,4,0,32,0
"4584",60,4865,6,3,7,1,2,6,0,56,0
"4585",48,4866.39,5,3,6,1,2,4,0,44,0
"4586",48,4870,6,3,5,2,2,4,0,44,0
"4587",24,4875.98,7,3,5,1,2,6,0,20,0
"4588",36,4876.55,6,3,6,1,2,6,0,32,0
"4589",60,4882.29,7,4,7,1,2,6,0,56,0
"4590",60,4882.29,7,4,7,1,2,6,0,56,0
"4591",48,4882.5,6,3,5,1,2,6,0,44,0
"4592",60,4884.17,7,3,4,1,2,4,0,56,0
"4593",48,4884.17,7,3,4,1,2,4,0,44,0
"4594",24,4887.27,4,2,2,1,2,4,0,20,0
"4595",60,4887.9,4,2,5,1,2,6,0,56,0
"4596",60,4887.93,7,2,5,2,2,4,0,56,0
"4597",48,4896.33,7,3,5,2,2,5,0,44,0
"4598",24,4896.78,4,2,3,1,2,6,0,20,0
"4599",36,4896.78,4,2,3,1,2,6,0,32,0
"4600",25,4897.79,5,3,5,1,2,5,0,21,0
"4601",60,4900,4,3,4,1,2,5,0,56,0
"4602",24,4900,5,3,5,1,2,5,0,20,0
"4603",36,4900,4,2,5,1,2,4,0,32,0
"4604",48,4900,5,6,2,2,2,6,0,44,0
"4605",24,4900.11,7,2,5,1,1,4,0,20,0
"4606",49,4903,6,4,3,1,2,8,0,45,0
"4607",48,4911.7,5,3,7,1,2,4,0,44,0
"4608",48,4915.18,6,3,2,1,2,8,0,44,0
"4609",36,4925,3,3,3,1,1,4,0,32,0
"4610",24,4927.7,6,5,5,1,2,2,0,20,0
"4611",37,4927.74,5,3,5,1,2,8,0,33,0
"4612",48,4936.4,4,2,3,1,2,6,0,44,0
"4613",60,4936.94,6,2,5,1,2,4,0,56,0
"4614",60,4938.44,5,3,5,2,2,7,0,56,0
"4615",12,4942.19,5,3,4,1,1,6,0,8,0
"4616",48,4950,4,3,3,1,2,5,1,26,1
"4617",48,4955,5,2,4,3,2,4,1,9,1
"4618",60,4960.01,4,2,7,1,2,8,0,56,0
"4619",60,4963.71,7,3,2,2,2,4,0,56,0
"4620",48,4966.8,6,6,5,2,2,1,0,44,0
"4621",60,4967.69,6,4,6,2,2,8,0,56,0
"4622",12,4968,7,3,5,1,2,5,0,8,0
"4623",60,4968.37,4,2,3,1,2,6,0,56,0
"4624",36,4976.53,4,2,2,1,2,6,0,32,0
"4625",24,4978.05,4,2,3,1,2,6,0,20,0
"4626",36,4988,7,3,5,2,2,4,0,32,0
"4627",60,4988.16,5,3,5,2,2,8,0,56,0
"4628",12,4998.74,6,3,5,1,2,4,0,8,0
"4629",48,4999.78,6,3,7,2,2,6,1,38,1
"4630",36,5000,5,3,2,1,2,4,0,32,0
"4631",18,5000,4,2,5,1,2,6,0,14,0
"4632",48,5000,4,3,5,1,1,4,1,3,1
"4633",37,5000,5,3,5,1,1,6,1,8,1
"4634",60,5000,4,2,4,1,2,4,1,10,1
"4635",60,5000,5,4,2,1,2,4,0,56,0
"4636",27,5000,4,2,5,2,1,4,0,23,0
"4637",36,5000,5,3,5,1,2,6,0,32,0
"4638",48,5000,5,3,4,1,1,4,1,4,1
"4639",37,5000,6,3,5,1,2,4,0,33,0
"4640",60,5000,5,4,5,2,1,6,1,54,1
"4641",24,5000,5,3,5,1,2,4,0,20,0
"4642",48,5000,5,3,5,1,1,4,0,44,0
"4643",60,5000,5,3,5,2,2,4,1,9,1
"4644",60,5000,5,3,5,2,2,4,0,56,0
"4645",48,5000,7,3,5,1,2,1,0,44,0
"4646",60,5000,5,3,5,1,2,6,1,18,1
"4647",60,5000,5,2,7,2,2,4,0,56,0
"4648",30,5000,5,3,5,1,1,6,0,26,0
"4649",37,5000,6,3,4,1,2,6,0,33,0
"4650",41,5000,6,3,5,1,2,5,0,37,0
"4651",49,5000,5,2,4,1,2,4,1,42,1
"4652",60,5000,4,3,5,2,2,4,0,56,0
"4653",36,5000,6,6,5,2,1,6,1,13,1
"4654",37,5000,6,2,4,1,2,4,0,33,0
"4655",48,5000,4,2,5,1,2,4,0,44,0
"4656",60,5000,6,3,5,1,2,5,0,56,0
"4657",60,5000,4,2,3,2,2,4,0,56,0
"4658",48,5000,7,3,5,1,1,6,0,44,0
"4659",24,5000,4,2,5,1,2,6,0,20,0
"4660",24,5000,5,3,4,2,2,4,0,20,0
"4661",24,5000,5,2,5,1,1,5,0,20,0
"4662",60,5000,6,2,5,1,2,6,0,56,0
"4663",36,5000,6,3,5,1,1,4,0,32,0
"4664",60,5000,5,3,2,2,2,6,0,56,0
"4665",60,5000,6,3,5,1,2,4,0,56,0
"4666",18,5000,6,3,5,1,2,6,0,14,0
"4667",37,5000,6,3,5,1,1,4,0,33,0
"4668",60,5000,4,2,4,1,2,4,1,0,1
"4669",60,5000,5,4,5,2,1,6,1,0,1
"4670",48,5000,4,3,5,1,1,4,1,0,1
"4671",48,5000,5,3,4,1,1,4,1,0,1
"4672",49,5000,5,2,4,1,2,4,1,0,1
"4673",36,5000,6,6,5,2,1,6,1,0,1
"4674",60,5000.89,5,2,4,1,2,4,0,56,0
"4675",37,5012.84,7,4,5,1,2,6,0,33,0
"4676",24,5016,7,4,5,1,2,4,0,20,0
"4677",60,5026,6,3,5,2,2,6,0,56,0
"4678",24,5029.46,4,2,5,1,2,7,0,20,0
"4679",48,5040.87,7,3,5,1,2,8,0,44,0
"4680",60,5042.74,4,2,3,2,2,6,0,56,0
"4681",24,5052.1,3,2,5,1,1,6,0,20,0
"4682",48,5058.18,6,4,5,2,2,4,0,44,0
"4683",49,5060,6,3,5,1,2,6,0,45,0
"4684",24,5060.97,5,2,5,1,2,6,0,20,0
"4685",48,5069,6,2,3,2,2,6,0,44,0
"4686",60,5070.28,7,3,7,1,2,4,0,56,0
"4687",36,5083.39,5,3,4,1,2,4,0,32,0
"4688",48,5083.58,6,3,5,2,2,6,1,24,1
"4689",60,5091.23,6,3,5,1,2,4,0,56,0
"4690",24,5115.53,5,6,4,1,2,6,0,20,0
"4691",37,5116.44,6,4,6,1,2,8,0,33,0
"4692",36,5117.14,6,3,5,1,2,4,0,32,0
"4693",48,5123.72,5,2,2,2,2,4,0,44,0
"4694",36,5125,7,3,5,1,2,4,0,32,0
"4695",48,5128,7,3,5,1,2,6,0,44,0
"4696",48,5130,6,3,5,1,1,6,0,44,0
"4697",30,5141.8,6,6,5,1,1,4,0,26,0
"4698",48,5147.26,6,3,6,1,2,4,0,44,0
"4699",24,5150,4,6,4,1,2,4,0,20,0
"4700",60,5150.57,4,2,2,1,2,5,1,6,1
"4701",60,5151.49,4,2,5,1,1,4,0,56,0
"4702",60,5153.75,6,3,5,1,1,4,0,56,0
"4703",24,5154,5,2,3,1,2,8,0,20,0
"4704",60,5156.88,4,2,3,3,2,6,1,1,1
"4705",48,5168.92,5,4,4,1,2,3,0,44,0
"4706",60,5176.89,6,4,5,2,2,6,0,56,0
"4707",60,5176.89,6,4,5,2,2,6,0,56,0
"4708",49,5179.29,7,3,5,2,2,7,1,26,1
"4709",48,5181,7,6,5,2,2,6,0,44,0
"4710",20,5181.34,7,3,5,1,2,1,0,16,0
"4711",60,5195.58,4,2,3,1,2,4,0,56,0
"4712",48,5196,6,4,7,1,2,6,0,44,0
"4713",60,5196.78,4,3,7,2,2,6,0,56,0
"4714",48,5199.61,4,6,2,2,2,6,0,44,0
"4715",60,5200,4,3,2,3,2,2,1,21,1
"4716",60,5200,3,2,3,1,2,4,0,56,0
"4717",24,5200,7,3,5,1,2,4,0,20,0
"4718",60,5200,5,2,5,1,2,4,1,1,1
"4719",60,5200,4,2,5,1,2,4,1,8,1
"4720",24,5200,6,3,5,1,2,6,0,20,0
"4721",36,5200,4,3,3,1,2,4,0,32,0
"4722",60,5200,4,3,2,3,2,2,1,0,1
"4723",60,5200,5,2,5,1,2,4,1,0,1
"4724",60,5200,4,2,5,1,2,4,1,0,1
"4725",24,5200.44,4,2,3,1,2,6,0,20,0
"4726",60,5209.04,6,3,3,1,2,6,0,56,0
"4727",60,5209.59,3,2,3,1,2,5,1,10,1
"4728",24,5210,5,3,7,1,2,4,0,20,0
"4729",60,5210,6,2,5,1,1,6,1,12,1
"4730",60,5210,6,2,5,1,1,6,1,0,1
"4731",60,5220.67,5,2,5,1,1,1,0,56,0
"4732",36,5228.08,6,4,4,1,2,7,0,32,0
"4733",24,5241,7,3,5,1,2,6,0,20,0
"4734",38,5243.04,4,3,2,1,2,8,0,34,0
"4735",60,5244.97,5,3,3,2,2,4,0,56,0
"4736",36,5246.61,5,6,5,1,2,4,0,32,0
"4737",36,5254.8,7,3,5,1,2,6,0,32,0
"4738",24,5261.99,6,3,5,1,2,6,0,20,0
"4739",48,5271.03,4,2,2,1,2,4,0,44,0
"4740",60,5280.62,4,3,5,2,2,5,1,18,1
"4741",24,5290.83,4,3,4,1,2,8,0,20,0
"4742",24,5291.19,7,3,5,2,2,4,0,20,0
"4743",48,5299.54,7,3,5,1,2,6,0,44,0
"4744",50,5300,4,2,5,1,1,4,1,13,1
"4745",50,5300,4,2,5,1,1,4,1,0,1
"4746",60,5311.19,7,5,5,1,2,4,0,56,0
"4747",48,5311.92,5,3,5,2,2,6,1,8,1
"4748",48,5313.16,7,3,5,1,2,6,0,44,0
"4749",60,5316.18,6,3,5,1,2,4,1,23,1
"4750",60,5320,6,3,6,1,2,6,0,56,0
"4751",60,5320,6,3,6,1,2,6,0,56,0
"4752",48,5320.13,3,2,2,2,2,5,0,44,0
"4753",48,5322.14,6,3,5,1,2,6,0,44,0
"4754",24,5330,6,4,5,1,2,5,0,20,0
"4755",48,5332.63,5,3,5,1,2,6,0,44,0
"4756",60,5350,6,3,5,1,2,4,0,56,0
"4757",60,5350,5,3,5,2,2,6,0,56,0
"4758",24,5350,7,3,5,1,1,4,0,20,0
"4759",48,5357.5,7,3,5,1,2,4,0,44,0
"4760",12,5362.59,7,3,5,1,2,4,0,8,0
"4761",48,5363.2,4,2,3,2,2,5,0,44,0
"4762",18,5363.96,5,3,5,1,2,6,0,14,0
"4763",48,5366.07,7,3,5,1,2,5,0,44,0
"4764",60,5367.42,7,3,5,1,2,8,0,56,0
"4765",36,5370.29,6,3,3,1,2,6,0,32,0
"4766",49,5372.5,5,3,5,1,2,6,0,45,0
"4767",49,5374.57,7,3,5,2,2,6,1,7,1
"4768",49,5374.57,7,3,5,2,2,6,1,0,1
"4769",49,5387.27,6,3,5,2,2,6,0,45,0
"4770",60,5387.92,4,2,4,1,2,2,0,56,0
"4771",60,5398.06,5,3,2,1,2,6,0,56,0
"4772",60,5400,5,4,5,2,2,6,0,56,0
"4773",60,5405,4,2,5,1,2,6,0,56,0
"4774",50,5409.82,5,2,4,1,2,4,1,10,1
"4775",60,5411,6,4,5,2,2,6,0,56,0
"4776",48,5415,4,3,2,1,2,6,0,44,0
"4777",47,5432.33,7,5,5,2,2,4,0,43,0
"4778",24,5433.28,5,3,7,1,2,8,0,20,0
"4779",48,5433.5,5,3,7,1,2,4,0,44,0
"4780",48,5435.3,7,3,5,1,2,3,0,44,0
"4781",48,5442.17,7,3,5,1,2,4,0,44,0
"4782",24,5444,5,3,5,1,2,4,0,20,0
"4783",60,5445,5,2,4,1,1,4,0,56,0
"4784",48,5445.22,4,2,5,1,2,8,0,44,0
"4785",6,5448.72,5,2,5,1,2,6,0,2,0
"4786",49,5448.83,4,3,3,1,2,6,0,45,0
"4787",60,5450,4,6,2,2,2,5,0,56,0
"4788",60,5464.61,5,5,5,1,2,4,0,56,0
"4789",60,5465.11,5,2,5,1,1,8,0,56,0
"4790",37,5465.49,7,3,5,2,2,6,0,33,0
"4791",60,5469.68,7,4,5,2,2,10,0,56,0
"4792",18,5472.9,7,3,5,1,2,4,0,14,0
"4793",60,5474.62,6,3,2,2,2,4,1,34,1
"4794",24,5478.62,6,3,5,1,2,6,0,20,0
"4795",24,5478.85,7,4,5,1,2,3,0,20,0
"4796",48,5480.35,5,3,4,1,2,6,0,44,0
"4797",60,5482,6,2,3,1,2,6,1,6,1
"4798",49,5485.04,6,3,5,1,1,5,0,45,0
"4799",53,5486.58,5,3,5,2,2,6,1,13,1
"4800",53,5486.58,5,3,5,2,2,6,1,0,1
"4801",48,5487.44,7,6,3,1,2,4,0,44,0
"4802",36,5490.27,5,3,7,1,2,8,0,32,0
"4803",60,5490.83,5,3,5,1,2,4,0,56,0
"4804",60,5493.46,4,2,2,1,2,6,1,6,1
"4805",60,5493.46,4,2,2,1,2,6,1,0,1
"4806",60,5495.58,6,3,4,2,2,4,1,31,1
"4807",48,5498.57,5,3,5,1,2,8,1,42,1
"4808",60,5500,5,3,5,1,2,4,1,0,1
"4809",36,5500,6,3,4,1,2,6,0,32,0
"4810",48,5500,5,3,5,1,1,1,0,44,0
"4811",48,5500,5,3,5,1,2,6,0,44,0
"4812",26,5500,3,2,5,1,2,6,0,22,0
"4813",48,5500,5,3,5,1,2,4,0,44,0
"4814",37,5500,5,3,5,1,2,4,0,33,0
"4815",48,5510.86,5,4,5,2,2,4,0,44,0
"4816",24,5510.96,7,3,5,1,2,6,0,20,0
"4817",48,5512.08,5,2,3,1,2,6,1,28,1
"4818",60,5516.66,5,3,4,1,2,4,1,22,1
"4819",48,5518.33,6,2,5,1,1,4,1,0,1
"4820",24,5518.72,7,5,5,1,2,2,0,20,0
"4821",12,5521.12,4,2,5,1,2,1,0,8,0
"4822",37,5524.46,6,6,5,1,1,4,0,33,0
"4823",36,5525.42,5,3,5,1,2,6,0,32,0
"4824",49,5533,7,3,5,1,2,4,0,45,0
"4825",48,5543.73,6,3,5,2,2,7,0,44,0
"4826",60,5547.44,4,3,5,1,2,4,0,56,0
"4827",37,5566,5,4,2,1,2,4,0,33,0
"4828",40,5566.41,5,6,2,2,2,6,0,36,0
"4829",60,5566.49,6,2,5,1,2,4,1,16,1
"4830",60,5566.49,6,2,5,1,2,4,1,0,1
"4831",48,5566.66,7,3,5,1,2,4,0,44,0
"4832",60,5568,4,3,5,1,2,4,0,56,0
"4833",60,5577.04,5,3,4,1,2,6,0,56,0
"4834",36,5580.33,6,3,4,1,2,6,0,32,0
"4835",24,5581.01,5,3,4,2,2,6,0,20,0
"4836",60,5583.08,7,4,2,1,2,6,0,56,0
"4837",14,5586.57,7,3,5,1,2,6,0,10,0
"4838",60,5587,6,6,6,1,2,6,0,56,0
"4839",48,5589.39,6,3,5,1,2,5,0,44,0
"4840",38,5591.91,7,3,5,1,2,3,0,34,0
"4841",60,5593.01,5,4,2,1,2,3,0,56,0
"4842",48,5597.16,6,3,5,1,2,4,0,44,0
"4843",48,5599.63,5,3,2,1,2,3,0,44,0
"4844",60,5599.66,4,2,5,1,1,3,1,2,1
"4845",60,5599.66,4,2,5,1,1,3,1,0,1
"4846",60,5608,5,4,3,1,1,4,0,56,0
"4847",36,5608.32,5,2,4,1,1,2,0,32,0
"4848",48,5620.03,5,4,2,1,2,5,0,44,0
"4849",60,5628.66,5,3,5,2,1,6,0,56,0
"4850",60,5636.92,6,5,5,1,2,4,1,38,1
"4851",37,5641.9,5,3,6,2,2,6,0,33,0
"4852",60,5650,3,2,2,1,1,4,1,0,1
"4853",30,5650,4,3,5,1,2,4,0,26,0
"4854",60,5650,3,2,2,1,1,4,1,0,1
"4855",60,5654.18,5,3,4,1,2,6,0,56,0
"4856",17,5655.52,7,5,5,2,2,1,0,13,0
"4857",48,5658.33,5,4,5,2,2,3,0,44,0
"4858",48,5660,4,4,2,1,2,6,0,44,0
"4859",60,5671.4,6,4,5,2,2,1,1,7,1
"4860",60,5671.4,6,4,5,2,2,1,0,56,0
"4861",36,5673,4,2,4,1,2,3,0,32,0
"4862",48,5682.28,4,2,2,1,2,6,0,44,0
"4863",24,5686.02,3,2,4,1,2,6,0,20,0
"4864",24,5700,3,3,4,2,2,5,0,20,0
"4865",16,5700,6,3,4,1,2,4,0,12,0
"4866",48,5707.93,5,6,5,3,2,1,0,44,0
"4867",24,5709.04,7,4,5,1,2,6,0,20,0
"4868",60,5720,3,2,4,1,1,5,0,56,0
"4869",36,5722.08,6,3,5,1,1,6,0,32,0
"4870",60,5733.33,7,4,5,1,1,4,1,5,1
"4871",36,5738.5,6,3,4,1,2,4,0,32,0
"4872",30,5750,5,3,5,2,2,6,0,26,0
"4873",60,5750.16,7,3,5,2,2,4,1,40,1
"4874",60,5750.16,7,3,5,2,2,4,1,0,1
"4875",60,5752.13,5,2,5,2,2,4,1,9,1
"4876",60,5752.13,5,2,5,2,2,4,1,0,1
"4877",36,5752.5,7,4,5,2,2,3,0,32,0
"4878",37,5755.39,6,3,5,1,2,9,0,33,0
"4879",48,5756.32,5,3,5,1,1,4,0,44,0
"4880",48,5760.45,6,4,2,3,2,2,1,11,1
"4881",36,5763.77,4,2,3,1,2,6,1,1,1
"4882",60,5768,5,2,5,1,2,1,0,56,0
"4883",12,5783.4,7,3,5,1,2,4,0,8,0
"4884",60,5789.13,6,3,5,1,2,6,0,56,0
"4885",24,5797.14,6,3,6,1,2,6,0,20,0
"4886",60,5800,6,3,5,2,2,6,0,56,0
"4887",60,5800,2,2,3,1,2,4,0,56,0
"4888",49,5804.66,6,3,5,1,2,5,0,45,0
"4889",37,5822.85,7,3,4,2,2,4,1,4,1
"4890",60,5822.85,7,3,4,2,2,4,1,1,1
"4891",25,5823.33,6,3,5,1,2,6,0,21,0
"4892",60,5824.26,7,3,5,1,2,2,0,56,0
"4893",60,5826,6,3,2,2,2,4,0,56,0
"4894",24,5833.33,5,3,5,1,2,6,0,20,0
"4895",36,5833.33,2,2,3,1,1,5,0,32,0
"4896",48,5842,5,6,5,1,2,6,0,44,0
"4897",18,5845.54,7,3,5,1,2,4,0,14,0
"4898",36,5846,6,3,5,1,1,6,0,32,0
"4899",36,5846.56,5,3,4,1,2,6,0,32,0
"4900",60,5850.93,4,3,7,1,2,6,0,56,0
"4901",24,5863,7,3,5,1,2,4,0,20,0
"4902",60,5865.57,4,3,2,1,2,4,0,56,0
"4903",48,5870.98,7,3,5,1,2,4,0,44,0
"4904",60,5871.05,6,3,5,2,2,4,0,56,0
"4905",60,5899,5,5,5,1,2,5,0,56,0
"4906",48,5900,4,3,4,3,2,3,0,44,0
"4907",37,5901.84,5,3,4,1,1,6,1,11,1
"4908",37,5901.84,5,3,4,1,1,6,1,0,1
"4909",48,5909.35,6,3,3,2,2,3,1,12,1
"4910",48,5910.65,3,2,3,1,2,5,0,44,0
"4911",48,5912.5,5,4,5,2,2,6,0,44,0
"4912",24,5915.23,7,3,5,2,2,6,0,20,0
"4913",60,5918,4,2,3,1,2,5,0,56,0
"4914",60,5921,6,3,2,1,2,5,0,56,0
"4915",60,5924.68,7,5,5,2,2,6,0,56,0
"4916",24,5926.19,6,3,5,2,2,4,0,20,0
"4917",42,5927.96,7,3,5,1,1,2,0,38,0
"4918",60,5929.5,6,3,5,2,2,6,0,56,0
"4919",18,5936.58,5,3,7,1,2,5,0,14,0
"4920",24,5936.58,5,3,7,1,2,5,0,20,0
"4921",60,5939.83,7,3,5,1,1,4,0,56,0
"4922",12,5947.8,7,3,5,1,2,6,0,8,0
"4923",60,5949.6,6,4,6,1,2,4,0,56,0
"4924",24,5953.5,5,3,3,1,2,4,0,20,0
"4925",50,5960,4,2,5,1,2,8,0,46,0
"4926",18,5965.91,6,3,5,1,2,6,0,14,0
"4927",36,5970,4,3,2,2,2,6,0,32,0
"4928",60,5990.1,5,4,5,2,2,8,0,56,0
"4929",60,5997.5,4,2,5,1,2,5,0,56,0
"4930",24,6000,4,3,3,2,2,6,0,20,0
"4931",60,6000,5,2,2,2,1,4,0,56,0
"4932",18,6000,5,3,5,2,2,4,0,14,0
"4933",60,6000,5,2,5,1,2,1,1,5,1
"4934",49,6000,4,3,2,1,2,5,0,45,0
"4935",18,6000,4,2,3,1,2,5,0,14,0
"4936",60,6000,5,3,5,1,2,2,0,56,0
"4937",60,6000,4,3,3,1,2,5,0,56,0
"4938",60,6000,4,2,5,1,2,6,0,56,0
"4939",48,6000,7,3,5,1,2,5,0,44,0
